行政區,年,月,男,女,合計,年紀
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,706,1325,2031,86歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,552,1081,1633,87歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,495,1031,1526,88歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,322,903,1225,89歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,1304,1359,2663,8歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,222,740,962,90歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,230,703,933,91歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,194,609,803,92歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,173,400,573,93歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,122,266,388,94歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,95,319,414,95歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,66,151,217,96歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,48,117,165,97歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,26,107,133,98歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,16,105,121,99歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,1161,1420,2581,9歲
