name,star,comment,class,address,latitude,longitude
S&D汐止中興店,4.3,64,咖啡廳,新北市汐止區中興路201號,25.0684046,121.6292367
茶湯會汐止中興店,3.8,54,冰品飲料店,新北市汐止區中興路204號,25.0661839,121.6314189
超大杯甜品屋 汐止忠孝店,3.0,82,冰品飲料店,新北市汐止區忠孝東路246號,25.0672483,121.6628515
Pink_Honey,0.0,0,冰品飲料店,新北市汐止區新台五路二段70巷4-1號,25.0654061,121.6616297
新鮮室 （厚厚日式舒芙蕾）,4.2,63,冰品飲料店,新北市汐止區和平街46巷24號一樓,25.0718314,121.6626898
茶先生,4.5,2,冰品飲料店,新北市汐止區,25.0692687,121.6618195
天仁茗茶CHAFFEE 汐止遠雄店,3.9,75,中式茶館,新北市汐止區新台五路一段99號b1,25.0620717,121.6493654
剉冰女王冰點屋,4.3,935,冰品飲料店,新北市汐止區觀光夜市82號,25.0656392,121.657366
仁德里,0.0,0,221新北市汐止區,沒有地址,25.0710307,121.6628884
綿綿冰品甜點,4.1,329,餐廳,新北市汐止區仁愛路330號,25.0681243,121.6641398
連莊甜坊,4.7,110,冰品飲料店,新北市汐止區水源路一段192號1樓,25.0617159,121.6546161
鮮茶道-汐止福德店,4.8,114,飲品分銷商,新北市汐止區福德一路208號,25.0653248,121.6346534
保安里,0.0,0,221新北市汐止區,沒有地址,25.0690452,121.6810647
保安里,5.0,1,,新北市汐止區,25.067526,121.684838
保安里辦公處,0.0,0,區域政府辦事處,新北市汐止區大同路三段517號,25.0715093,121.6804982
保安里,5.0,1,公車站,新北市汐止區,25.073591,121.67514
長相見茶堂,4.7,22,茶葉店,新北市汐止區湖前街25號,25.069291,121.632445
保新里,0.0,0,221新北市汐止區,沒有地址,25.0696683,121.6896172
新台五路保新街口,0.0,0,公車站,新北市汐止區,25.070695,121.688034
保長里,0.0,0,221新北市汐止區,沒有地址,25.0809934,121.6753626
Ramble Cafe漫步藍咖啡-汐止龍安店,4.7,219,咖啡店,新北市汐止區龍安路1號1樓,25.0643115,121.6563839
OMP創意廚房,3.8,459,餐廳,新北市汐止區仁愛路27號,25.0637982,121.6595198
寶麟初韻,0.0,0,連排房屋社區,新北市汐止區保一街1號,25.081581,121.673687
佰元鍋汐止店,4.3,553,火鍋,新北市汐止區大同路一段223號,25.0577868,121.6339374
宏宏早午餐店（原BiBi早午餐）,4.4,133,早餐,新北市汐止區水源路一段171號,25.0616249,121.655403
汐止肉饕涮涮屋火鍋餐廳,4.3,372,涮涮鍋,新北市汐止區新興路48號,25.0631018,121.6569487
初韻社區,4.3,28,公寓社區,新北市汐止區保一街1號,25.0813863,121.6738525
里仁-汐止中興店,4.4,66,商店,新北市汐止區中興路222號,25.0665835,121.6308493
五堵福正宮,3.9,15,寺廟,新北市汐止區保長路51巷20-1號,25.0780943,121.6751046
保長坑,0.0,0,221新北市汐止區,沒有地址,25.071082,121.681299
新北市汐止區保長社區發展協會,4.1,10,表演場地,新北市汐止區保長路51巷11號,25.079018,121.673732
保長坑工業園區,4.2,5,,新北市汐止區大安街50號,25.072291,121.6780197
新北市汐止區保長國民小學,4.0,20,小學,新北市汐止區大同路三段553號,25.071773,121.680851
長安里,0.0,0,,新北市汐止區,25.074582,121.671862
信望里,0.0,0,221新北市汐止區,沒有地址,25.0690887,121.6619974
WS Drink 手搖飲,4.5,30,餐廳,新北市汐止區康寧街451號1樓,25.068295,121.6312194
社區照顧關懷據點-樂活汐止信望站,4.9,23,非牟利組織,新北市汐止區信義路1號展場汐止火車站2樓,25.067798,121.6611286
八連里,0.0,0,221新北市汐止區,沒有地址,25.0980822,121.6311621
外八連,0.0,0,221新北市汐止區,沒有地址,25.08396,121.639863
北山里,0.0,0,221新北市汐止區,沒有地址,25.0674702,121.6233182
北山里,0.0,0,,新北市汐止區,25.06983,121.622939
北山里辦公處,1.3,3,,新北市汐止區康寧街141巷5號,25.0673304,121.6213078
酮人肽飲汐止總店,0.0,0,無酒精飲料店, 2643 0318,25.0761368,121.6343106
北山里,5.0,2,公車站,新北市汐止區,25.066696,121.618949
凱,0.0,0,咖啡店, 930 701,沒有座標,
茶房野茶SUN IN TEA,0.0,0,茶葉店,sunnintea.com,23.4857501,120.0843006
輕鬆吃手作烘焙坊,0.0,0,食品製造商,business.site,沒有座標,
麻古茶坊 汐止建成店,4.0,160,無酒精飲料店,新北市汐止區建成路72號,25.0731552,121.6631398
北峰里(康寧街),3.8,8,公車站,新北市汐止區,25.0678172,121.6290328
北峰里,3.0,2,,新北市汐止區,25.07057,121.627453
北峰里,0.0,0,221新北市汐止區,沒有地址,25.0687724,121.6290229
北峰里(中興路),4.0,1,公車站,新北市汐止區,25.069267,121.628646
新北市汐止區北峰國民小學,4.0,50,小學,新北市汐止區環河街1號,25.0637974,121.6330339
CoCo都可 汐止樟樹店,4.1,268,冰品飲料店,新北市汐止區樟樹一路137巷2號,25.0659282,121.642137
厚德里,3.8,4,,新北市汐止區,25.0677534,121.6408916
厚德里,0.0,0,221新北市汐止區,沒有地址,25.0678942,121.6411444
厚德里,0.0,0,大眾運輸站,新北市汐止區,25.0681405,121.6407695
日春木瓜,3.4,22,果汁,新北市汐止區新台五路一段99號B1,25.0620623,121.64871
路易莎咖啡汐止建成直營店,3.8,433,咖啡廳,新北市汐止區建成路60號,25.0732711,121.663395
蔗香茶味 天然飲品專賣店,0.0,0,冰品飲料店,新北市汐止區大同路二段124之1號,25.0637284,121.6511882
清心福全汐止大同店,3.5,37,珍珠奶茶,新北市汐止區大同路二段342號1樓,25.0669725,121.6566215
好了啦！超大杯,3.0,2,飲品分銷商,新北市汐止區大同路三段280號,25.0711652,121.6777094
牧童咖啡_連興店,4.2,1,冰品飲料店,新北市汐止區連興街34號,25.0635167,121.6550063
晨迷食煎早午餐·手作便當·咖啡·脆皮雞蛋糕,4.5,292,早午餐,新北市汐止區大同路二段282號1樓,25.0662366,121.6549943
TEA'S 原味,5.0,5,飲品分銷商,新北市汐止區宜興街15號,25.0417371,121.6214612
阿川滷味/麻辣燙-汐止宜興店,4.2,44,小吃店,新北市汐止區宜興街2號1樓,25.041231,121.6211287
街巷食光-南港平價早午餐|人氣早餐|在地推薦早餐|必吃早餐|CP早餐|熱門美食,3.9,139,早午餐,新北市汐止區宜興街7號,25.041545,121.6211844
宜興里,0.0,0,221新北市汐止區,沒有地址,25.0422897,121.6233182
錢都日式涮涮鍋 汐止宜興加盟店,4.3,218,火鍋,新北市汐止區宜興街13號,25.0416323,121.6213758
宜興里,5.0,1,,新北市汐止區,25.041276,121.622497
全家汐止宜興店,1.8,75,便利店,新北市汐止區宜興街12號,25.0414534,121.6213345
愛來愛玉南港店,4.6,140,冰品飲料店,台北市南港區南港路一段92號,25.0554431,121.6142874
JIATE 南港店,4.3,75,冰品飲料店,台北市南港區新民街74號1樓,25.0558349,121.6109964
牧童咖啡_福德店,4.3,659,冰品飲料店,新北市汐止區福德一路106巷9號,25.0682707,121.6372759
日春木瓜牛奶南港店－草藥奶奶本舖,0.0,0,冰品飲料店,台北市南港區忠孝東路七段478巷4號,25.0528734,121.6082192
山光里,0.0,0,,新北市汐止區,25.069985,121.642309
山光里,0.0,0,221新北市汐止區,沒有地址,25.0725199,121.6439963
崇德里,0.0,0,221新北市汐止區,沒有地址,25.057823,121.6725115
康福里,0.0,0,221新北市汐止區,沒有地址,25.0694782,121.6386489
康福里,4.0,2,公車站,新北市汐止區,25.0696925,121.63814
康福里,0.0,0,大眾運輸站,新北市汐止區,25.069237,121.6378395
清心福全汐止忠孝東店-珍珠奶茶手搖飲料專賣店,3.6,123,珍珠奶茶,新北市汐止區忠孝東路394號,25.0704587,121.6658733
康福里,0.0,0,公車站,新北市汐止區,25.068813,121.637527
清心福全汐止連興店-珍珠奶茶手搖飲料專賣店,2.7,82,無酒精飲料店,新北市汐止區連興街131號1樓,25.0618645,121.6540435
魔法樂食早午餐屋,3.4,254,早午餐,新北市汐止區福德一路120號,25.067738,121.637256
12MINI快煮鍋 汐止遠雄店,3.7,257,冰品飲料店,新北市汐止區新台五路一段93-99號B1F A棟,25.0620236,121.6482503
早安公雞農場晨食-新北汐福店,4.1,214,冰品飲料店,新北市汐止區福德二路164號,25.0651118,121.6299818
初．早點,4.3,128,早餐,新北市汐止區民族一街68號,25.0709285,121.6330989
桃味茶飲品棧,4.3,18,飲品分銷商,新北市汐止區建成路32號,25.0728041,121.6641637
復興里,0.0,0,221新北市汐止區,沒有地址,25.0637807,121.6543339
忠山里,0.0,0,221新北市汐止區,沒有地址,25.0764098,121.6247444
忠山里,0.0,0,地方政府機構,新北市汐止區,25.0782181,121.6247539
新北市汐止區忠山里活動中心,4.5,30,社區中心,新北市汐止區忠三街8號,25.0782963,121.6247494
拱北里,0.0,0,221新北市汐止區,沒有地址,25.0887326,121.648274
汐止拱北殿,4.5,2,寺廟,新北市汐止區汐萬路三段88號,25.0944603,121.6421574
福中居茶坊,4.0,531,台灣菜,新北市汐止區瑞松街20巷2號,25.1048228,121.646262
文化里,0.0,0,221新北市汐止區,沒有地址,25.0567523,121.6518387
汐止區文化里籃球場,3.9,16,籃球場,新北市汐止區,25.0602289,121.6531301
文化里,0.0,0,,新北市汐止區,25.060947,121.655237
小木屋鬆餅 汐止新昌店,3.8,199,煎餅,新北市汐止區新昌路22號,25.0676867,121.6621568
新昌里辦公室,0.0,0,,新北市汐止區水碓街,25.0690528,121.6650493
新昌里,0.0,0,221新北市汐止區,沒有地址,25.0682904,121.6646705
智慧里,0.0,0,221新北市汐止區,沒有地址,25.0663645,121.6504128
智慧里,3.5,2,,新北市汐止區,25.065247,121.651814
嚮家涼水鋪-汐科店,4.8,38,冰品飲料店,新北市汐止區大同路二段237號一樓,25.065228,121.6532456
東勢里,0.0,0,221新北市汐止區,沒有地址,25.0394598,121.6268837
東勢里,4.0,2,,新北市汐止區,25.038737,121.631631
東山里,0.0,0,221新北市汐止區,沒有地址,25.0520588,121.7024448
新北市汐止區東山國民小學,4.3,34,小學,新北市汐止區汐平路二段76號,25.0600444,121.7000861
夏水庫可麗餅（樟樹總店）,4.6,126,法式薄餅,新北市汐止區樟樹一路21號,25.0621355,121.6416949
早安有喜-汐止樟樹店,2.9,68,早午餐,新北市汐止區樟樹一路135巷35號,25.0655153,121.6407651
錢都日式涮涮鍋 汐止樟樹店,4.6,474,火鍋,新北市汐止區樟樹二路126號,25.0653051,121.6400046
樟樹商行,5.0,3,雜貨店,新北市汐止區樟樹一路129巷1號,25.0648216,121.641804
樟樹里,0.0,0,221新北市汐止區,沒有地址,25.0566656,121.6325882
橋東里,0.0,0,221新北市汐止區,沒有地址,25.0732522,121.6660962
7-ELEVEN 橋東門市,4.0,115,便利店,新北市汐止區建成路31號 33號1樓,25.0726409,121.6639909
好了啦-汐止橫科店,3.3,7,無酒精飲料店,新北市汐止區橫科路12號,25.0511366,121.6178603
再來一杯 飲料-汐止南港飲料|好喝飲料|熱門飲料|人氣飲料|推薦手搖|打卡飲料,4.5,12,無酒精飲料店,新北市汐止區橫科路500-3號,25.0468692,121.6265849
笑西西元氣站（早餐店）,4.9,34,早餐,新北市汐止區力行街27號,25.0504262,121.6169998
Clear Forest Potstickers 林青鍋貼,4.3,16,餐廳,新北市汐止區橫科路11號,25.0513355,121.6171586
江北里,4.5,2,,新北市汐止區,25.074554,121.658044
江北里,0.0,0,221新北市汐止區,沒有地址,25.0767833,121.6539774
SHINOMIYA 四宮（手沖咖啡、義式咖啡、特調茶飲、手作甜點、商業外燴、酒水活動、客製化餐飲服務）,4.8,104,咖啡店,新北市汐止區新江北路11號1樓,25.0706478,121.6528618
湖興里,0.0,0,221新北市汐止區,沒有地址,25.0844696,121.6382924
湖興里里長辦公室,4.0,2,區域政府辦事處,新北市汐止區伯爵街50號地 下號一 樓,25.0802181,121.6380613
湖蓮里,0.0,0,221新北市汐止區,沒有地址,25.0758923,121.629736
全家便利商店 汐止新水蓮店,3.3,12,便利店,新北市汐止區湖前街110巷97弄24號B1之1之2,25.0761919,121.6325656
烘內,0.0,0,221新北市汐止區,沒有地址,25.105817,121.643824
烘內里,0.0,0,221新北市汐止區,沒有地址,25.1212578,121.6340142
烘內,0.0,0,,新北市汐止區,25.105817,121.643824
汐止區烘內里里辦公處,0.0,0,地方政府機構,新北市汐止區汐萬路三段213-1號,25.100663,121.6426889
環河里,0.0,0,221新北市汐止區,沒有地址,25.0623263,121.6254575
白雲居茶苑,4.3,42,中國菜,新北市汐止區水源路二段424號,25.045319,121.658901
白雲里,4.3,3,,新北市汐止區,25.04315,121.654942
白雲里,0.0,0,221新北市汐止區,沒有地址,25.0416597,121.656829
白雲茶園[新巴士],0.0,0,公車站,新北市汐止區,25.035682,121.648124
福安里,0.0,0,221新北市汐止區,沒有地址,25.0643158,121.6646705
福山里,0.0,0,221新北市汐止區,沒有地址,25.045614,121.6204658
椒異所,4.8,85,餐廳,新北市汐止區水源路一段192號,25.0617159,121.6546161
水巷茶弄 信義林口店,3.5,22,冰品飲料店,台北市信義區林口街29號,25.037449,121.5791328
茗駿冷飲商店,0.0,0,珍珠奶茶,新北市汐止區福德一路392巷9號,25.0612059,121.6272464
威利漢堡福德店,3.7,237,早餐,新北市汐止區福德一路242號,25.0649358,121.6337689
沈家涼麵店(原店面營業到本周六2/3，新店面將於農曆年後初六開工，新地址:福德一路154號),4.2,1,冷麵店,新北市汐止區福德一路186號,25.0658908,121.6354839
模咒CURSE,4.9,161,美國菜,新北市汐止區福德二路77-1號,25.0661909,121.6337246
麥味登 汐止福氣店,3.7,178,早午餐,新北市汐止區福德一路201巷6號,25.0654564,121.6354522
北海道炙燒拉麵-汐止福德店《日式拉麵》丼飯｜冷麵｜咖哩｜日式極盛｜烤物｜炸物｜平價拉麵,4.6,400,拉麵,新北市汐止區福德一路150號,25.0669104,121.6365689
WS Noodle 汐止 涼麵 丼飯 鍋燒 福德旗艦店,4.2,129,餐廳,新北市汐止區福德一路247號,25.064743,121.6337203
德正咖啡 – – by Jinfu,4.7,44,咖啡店,新北市汐止區康寧街598號之1,25.0704201,121.6357394
7-ELEVEN 汐福門市,4.0,43,便利店,新北市汐止區福德一路243號,25.0647432,121.633933
Q Burger 汐止福德店,3.3,314,早午餐,新北市汐止區福德二路140號,25.0652331,121.6307065
福德里,0.0,0,221新北市汐止區,沒有地址,25.0651107,121.6333012
享約小館 涼麵專賣店,5.0,5,冷麵店,新北市汐止區福德一路342巷3弄29號,25.0638708,121.62794
7-ELEVEN 福百門市,4.3,98,便利店,新北市汐止區福德一路161號 163號1樓,25.0663691,121.6363151
廖家紅龜店-百年麻糬,4.1,11,冰品飲料店,新北市汐止區中正路236號,25.0688853,121.6577562
禮門里園區,3.7,75,康樂,新北市汐止區,25.0684028,121.65615
禮門里園區綠色廊道,4.5,2,旅遊景點,新北市汐止區中正路306號,25.0681019,121.6563515
禮門里,0.0,0,221新北市汐止區,沒有地址,25.0675746,121.6578984
新北市政府汐止區禮門市民活動中心,4.0,4,社區中心,新北市汐止區中正路285號,25.0681465,121.6566407
拿坡里披薩 汐止店,3.8,540,意式薄餅,新北市汐止區大同路二段411號,25.067366,121.6583846
汐止,0.0,0,221新北市汐止區,沒有地址,25.067978,121.656849
秀山里,0.0,0,221新北市汐止區,沒有地址,25.0571977,121.6639577
秀峰里,0.0,0,221新北市汐止區,沒有地址,25.0649906,121.6618191
麥町吐司工房台汐止秀峰店,4.2,219,早餐,新北市汐止區秀峰路6巷2號,25.0668601,121.6591456
爬吃爬喝·寵物友善餐廳,4.9,419,餐廳,新北市汐止區秀峰路98號,25.0639221,121.659812
愛弘早餐秀峰店,4.3,137,早午餐,新北市汐止區仁愛路93號,25.0631697,121.6616448
猴子月亮義大利麵專賣店,4.9,235,各種意大利麵,新北市汐止區秀峰路76號,25.0642434,121.6597745
7-ELEVEN 汐峰門市,3.4,53,便利店,新北市汐止區仁愛路32號 34號1樓,25.0627905,121.6603683
The Mean Coffee To Go 樂命咖啡,4.9,130,外帶咖啡專賣店,新北市汐止區汐科路23號,25.0681022,121.6620093
東之茗茶葉行,4.7,3,茶葉店,新北市汐止區莊敬街123號一樓,25.0607838,121.6548966
雞大爺汐止仁愛店,3.8,331,炸物串與串炸餐廳,新北市汐止區仁愛路334號,25.0681776,121.6640946
義民里,0.0,0,221新北市汐止區,沒有地址,25.0690559,121.660037
珍奶貓早餐 Bubble & Brekkie（目前沒有內用喔！）,4.2,36,早午餐,新北市汐止區龍安路28巷22號,25.0643816,121.6545486
焦糖楓串燒連鎖第一品牌/汐止店(限外帶),4.6,400,串燒烤肉店,新北市汐止區汐科路21號,25.0682109,121.6620893
Dream Start Pub 運動飛鏢餐酒館,4.5,90,餐廳,新北市汐止區大同路二段481號 號,25.0683686,121.6606755
築間幸福鍋物 新北汐止店,4.2,1,火鍋,新北市汐止區新台五路二段12號,25.0650118,121.660402
法蘭克肉舖子 汐止大同店,4.9,270,超級市場,新北市汐止區大同路二段538號,25.0686109,121.661615
有利脆皮豬-新北汐止店,4.9,153,中國菜,新北市汐止區中正路33號,25.070221,121.6621913
自強里,5.0,1,,新北市汐止區,25.062012,121.657278
自強里,0.0,0,221新北市汐止區,沒有地址,25.0607031,121.6575419
